0.272546 0.000000 0.000000
0.534888 0.000000 0.000000
0.797698 0.000000 0.000000
1.060087 0.000000 0.000000
1.322200 0.000000 0.000000
1.584501 0.000000 0.000000
1.846794 0.000000 0.000000
2.109255 0.000000 0.000000
2.371850 0.000000 0.000000
2.634295 0.000000 1.300000
2.680916 0.568621 1.300000
2.731352 0.525293 1.300000
2.764201 0.808223 1.300000
2.793469 0.904313 1.300000
2.818716 1.057462 1.300000
2.846973 0.937058 1.300000
2.872158 1.073918 1.300000
2.895579 1.116071 1.300000
2.919220 1.123262 1.300000
2.941925 1.165142 1.300000
2.966366 1.090176 1.300000
2.990561 1.097399 1.300000
3.012956 1.183247 1.300000
3.034532 1.233246 1.300000
3.054005 1.364292 1.300000
3.079212 1.083401 1.300000
3.100785 1.192190 1.300000
3.123313 1.179245 1.300000
3.145477 1.198228 1.300000
3.168751 1.176523 1.300000
3.191887 1.113820 1.300000
3.214715 1.163301 1.300000
3.236772 1.203233 1.300000
3.258978 1.189835 1.300000
3.279063 1.326061 1.300000
3.304169 1.059661 1.300000
3.326636 1.181980 1.300000
3.349159 1.179035 1.300000
3.372039 1.160042 1.300000
3.395127 1.151173 1.300000
3.419068 1.110459 1.300000
3.441068 1.198661 1.300000
3.463547 1.187276 1.300000
3.486244 1.163097 1.300000
3.506423 1.316051 1.300000
3.531754 1.054265 1.300000
3.554437 1.164938 1.300000
3.577626 1.150573 1.300000
3.600139 1.217160 1.300000
3.621966 1.179035 1.300000
3.645872 1.145995 1.300000
3.668227 1.149774 1.300000
3.691024 1.174437 1.300000
3.713541 1.169668 1.300000
3.733691 1.313181 1.300000
3.758915 1.055945 1.300000
3.781824 1.171944 1.300000
3.826171 1.205642 1.300000
3.848810 1.172982 1.300000
3.871937 1.148180 1.300000
3.894649 1.164119 1.300000
3.917251 1.175896 1.300000
3.940428 1.150174 1.300000
3.960539 1.318146 1.300000
3.985528 1.064086 1.300000
4.008255 1.168430 1.300000
4.030927 1.165758 1.300000
4.076560 1.171322 1.300000
4.099584 1.159230 1.300000
4.122579 1.154382 1.300000
4.145289 1.169049 1.300000
4.167940 1.172982 1.300000
4.187914 1.329787 1.300000
4.212510 1.079518 1.300000
4.235551 1.165142 1.300000
4.257827 1.178616 1.300000
4.279681 1.208280 1.300000
4.302036 1.202359 1.300000
4.325011 1.144412 1.300000
4.348225 1.148180 1.300000
4.371483 1.144610 1.300000
4.394127 1.170081 1.300000
4.414054 1.331123 1.300000
4.438884 1.070275 1.300000
4.461565 1.170908 1.300000
4.484249 1.170495 1.300000
4.506477 1.194770 1.300000
4.528386 1.212260 1.300000
4.551568 1.141454 1.300000
4.574741 1.149974 1.300000
4.597745 1.154583 1.300000
4.620292 1.177150 1.300000
4.640272 1.321828 1.300000
4.665480 1.058645 1.300000
4.687775 1.183247 1.300000
4.710835 1.158622 1.300000
4.733605 1.161059 1.300000
4.757032 1.138316 1.300000
4.780045 1.154583 1.300000
4.802730 1.170495 1.300000
4.825088 1.187063 1.300000
4.847583 1.179035 1.300000
4.867885 1.309547 1.300000
4.893038 1.056113 1.300000
4.915586 1.177568 1.300000
4.938265 1.167401 1.300000
4.983091 1.190048 1.300000
5.006325 1.143030 1.300000
5.029524 1.145005 1.300000
5.052107 1.172151 1.300000
5.074797 1.173605 1.300000
5.095426 1.287658 1.300000
5.120187 1.072353 1.300000
5.142621 1.177568 1.300000
5.165798 1.151573 1.300000
5.187453 1.221874 1.300000
5.210125 1.175688 1.300000
5.233190 1.155389 1.300000
5.256376 1.141061 1.300000
5.301418 1.169049 1.300000
5.321076 1.346271 1.300000
5.345531 1.084111 1.300000
5.367851 1.190048 1.300000
5.390526 1.176105 1.300000
5.413251 1.168430 1.300000
5.435738 1.180927 1.300000
5.459427 1.120792 1.300000
5.482092 1.171737 1.300000
5.504261 1.194124 1.300000
5.527218 1.160042 1.300000
5.547363 1.318408 1.300000
5.572062 1.072701 1.300000
5.594722 1.171115 1.300000
5.617832 1.152174 1.300000
5.639996 1.198228 1.300000
5.661658 1.219624 1.300000
5.684993 1.139295 1.300000
5.708715 1.152775 1.300000
5.731405 1.140472 1.300000
5.754579 1.145599 1.300000
5.774189 1.354252 1.300000
5.798781 1.079694 1.300000
5.820997 1.188981 1.300000
5.843669 1.177568 1.300000
5.866358 1.170288 1.300000
5.888281 1.225264 1.300000
5.911801 1.147584 1.300000
5.934502 1.138121 1.300000
5.957172 1.171322 1.300000
5.979573 1.185576 1.300000
5.999883 1.307738 1.300000
6.024329 1.080222 1.300000
6.047170 1.169255 1.300000
6.070085 1.158825 1.300000
6.092943 1.161669 1.300000
6.115672 1.168430 1.300000
6.161383 1.138121 1.300000
6.184070 1.169462 1.300000
6.206737 1.171322 1.300000
6.226930 1.315267 1.300000
6.251411 1.080927 1.300000
6.274095 1.173605 1.300000
6.296766 1.168018 1.300000
6.319481 1.173605 1.300000
6.341916 1.197794 1.300000
6.364663 1.153980 1.300000
6.387689 1.151573 1.300000
6.410556 1.157003 1.300000
6.433976 1.170702 1.300000
6.453782 1.300294 1.300000
6.478666 1.067000 1.300000
6.523893 1.160042 1.300000
6.543703 1.340822 1.300000
6.564370 1.276985 1.300000
6.587386 1.174854 1.300000
6.609042 1.202578 1.300000
6.631929 1.167812 1.300000
6.655883 1.108416 1.300000
6.677019 1.256639 1.300000
6.702431 1.043800 1.300000
6.724869 1.186638 1.300000
6.746020 1.253785 1.300000
6.766825 1.269157 1.300000
6.789000 1.204327 1.300000
6.811197 1.196496 1.300000
6.833412 1.191118 1.300000
6.855832 1.187489 1.300000
6.879016 1.146392 1.300000
6.899669 1.279699 1.300000
6.948425 1.135001 1.300000
6.972126 1.124215 1.300000
6.995831 1.120223 1.300000
7.019323 1.128620 1.300000
7.040963 1.229128 1.300000
7.062633 1.225490 1.300000
7.085332 1.162485 1.300000
7.108266 1.163914 1.300000
7.128936 1.286408 1.300000
7.154149 1.050420 1.300000
7.177325 1.145995 1.300000
7.200908 1.128620 1.300000
7.223109 1.196064 1.300000
7.244253 1.248351 1.300000
7.267602 1.141061 1.300000
7.313930 1.143227 1.300000
7.337139 1.144214 1.300000
7.356760 1.353698 1.300000
7.381215 1.085888 1.300000
7.403532 1.182191 1.300000
7.426170 1.179665 1.300000
7.448757 1.173189 1.300000
7.471181 1.187702 1.300000
7.494541 1.136559 1.300000
7.517717 1.145797 1.300000
7.539881 1.191332 1.300000
7.583084 1.296477 1.300000
7.607777 1.072701 1.300000
7.630594 1.163710 1.300000
7.653515 1.161669 1.300000
7.676995 1.161059 1.300000
7.698795 1.182191 1.300000
7.722274 1.145797 1.300000
7.744930 1.153177 1.300000
7.767614 1.177150 1.300000
7.790286 1.171322 1.300000
7.810405 1.314484 1.300000
7.835375 1.067343 1.300000
7.858022 1.172359 1.300000
7.880331 1.185152 1.300000
7.902976 1.177778 1.300000
7.925644 1.204984 1.300000
7.948283 1.139491 1.300000
7.971440 1.148578 1.300000
7.994329 1.163505 1.300000
8.016957 1.169875 1.300000
8.037250 1.301316 1.300000
8.062717 1.073396 1.300000
8.085294 1.157205 1.300000
8.107584 1.177778 1.300000
8.126901 1.375337 1.300000
8.147666 1.278711 1.300000
8.170300 1.174229 1.300000
8.214162 1.204327 1.300000
8.237177 1.153980 1.300000
8.257851 1.284662 1.300000
8.283094 1.052088 1.300000
8.306512 1.145995 1.300000
8.329290 1.153177 0.000000
8.347884 1.428417 0.000000
8.368518 1.286908 0.000000
8.391890 1.136169 0.000000
8.429874 0.698692 0.000000
8.477031 0.562680 0.000000
8.526491 0.536437 0.000000
8.573422 0.563542 0.000000
8.642934 0.382462 0.000000
8.757747 0.230716 0.000000
9.020308 0.000000 0.000000
9.282491 0.000000 0.000000
9.545111 0.000000 0.000000
9.807446 0.000000 0.000000
10.069596 0.000000 0.000000
10.332758 0.000000 0.000000
10.594334 0.000000 0.000000
