16.561660 0.499887 1.000000 1.500000 0.888165
16.588362 0.993999 1.000000 1.500000 0.912588
16.613452 1.055777 1.000000 1.500000 0.945631
16.638328 1.069411 1.000000 1.500000 0.974196
16.662948 1.071486 1.000000 1.500000 0.996647
16.689209 1.016884 1.000000 1.500000 1.001318
16.715217 1.020801 1.000000 1.500000 1.005814
16.740644 1.043800 1.000000 1.500000 1.014580
16.766501 1.026495 1.000000 1.500000 1.017330
16.818887 0.506344 1.000000 1.500000 0.899410
16.844912 1.020015 1.000000 1.500000 0.927242
16.869788 1.065798 1.000000 1.500000 0.959216
16.893955 1.093054 1.000000 1.500000 0.990102
16.918786 1.077586 1.000000 1.500000 1.010291
16.944916 1.024590 1.000000 1.500000 1.013590
16.970111 1.049921 1.000000 1.500000 1.021974
16.995551 1.045612 1.000000 1.500000 1.027429
17.020555 1.053594 1.000000 1.500000 1.033467
17.043741 1.154986 1.000000 1.500000 1.061510
17.072199 0.932573 1.000000 1.500000 1.031755
17.097981 1.029046 1.000000 1.500000 1.031130
17.124039 1.017353 1.000000 1.500000 1.027951
17.150733 0.996091 1.000000 1.500000 1.020599
17.176912 1.006533 1.000000 1.500000 1.017353
17.288159 0.958478 1.000000 1.500000 1.003766
17.343460 0.476208 1.000000 1.069769 0.882022
17.371319 0.957924 1.000000 1.500000 0.899538
17.396252 1.064770 1.000000 1.371222 0.937668
17.419530 1.133060 1.000000 1.420784 0.982759
17.443482 1.115508 1.000000 0.895152 1.013393
17.468558 1.056956 1.000000 1.295664 1.023446
17.493869 1.050420 1.000000 1.500000 1.029671
17.518375 1.080750 1.000000 1.438082 1.041458
17.543710 1.050254 1.000000 1.420784 1.043488
17.594332 0.524005 1.000000 1.500000 0.923608
17.619886 1.038727 1.000000 1.500000 0.950174
17.644768 1.061529 1.000000 1.267650 0.975871
17.669386 1.083933 1.000000 1.295664 1.000808
17.694257 1.067171 1.000000 1.040912 1.016123
17.719783 1.035804 1.000000 1.143512 1.020665
17.745601 1.031932 1.000000 1.166419 1.023265
17.771093 1.041667 1.000000 1.089882 1.027511
17.796862 1.030006 1.000000 1.022496 1.028087
17.848484 0.513924 1.000000 1.050362 0.909434
17.874034 1.034510 1.000000 1.031624 0.938298
17.897936 1.115320 1.000000 1.121460 0.979149
17.921070 1.148180 1.000000 0.842364 1.018156
17.944516 1.132285 1.000000 0.848630 1.044494
17.968861 1.087849 1.000000 0.970847 1.054499
17.993527 1.078815 1.000000 0.954736 1.060110
18.017857 1.092513 1.000000 0.996025 1.067588
18.143437 1.037913 1.000000 1.227761 1.060740
18.169224 1.030166 1.000000 0.987493 1.053684
18.195220 1.020644 1.000000 0.996025 1.046060
18.223042 0.956264 1.000000 0.939133 1.025338
18.250214 0.976562 1.000000 1.143512 1.014082
18.277502 0.972834 1.000000 1.154856 1.004563
18.305359 0.952826 1.000000 0.962726 0.992624
18.360601 0.479170 1.000000 0.902204 0.874134
18.388411 0.958339 1.000000 1.143512 0.893566
18.413484 1.053762 1.000000 0.939133 0.930534
18.438357 1.068032 1.000000 0.962726 0.962265
18.463222 1.071833 1.000000 0.848630 0.987550
18.488750 1.034671 1.000000 1.069769 0.998424
18.514623 1.031128 1.000000 1.110739 1.005971
18.539936 1.048591 1.000000 0.895152 1.015807
18.565495 1.038564 1.000000 0.909363 1.021058
